No.,CS,GS,MIC,MIR,DMIC,DMIR,GCG,CPG,GS95
1,0.4374629858950501,-0.10526036473010263,3.3450328143158243,3.7329496752533298,5.023800856845881,5.023800856845883,NGC,Peri,0.5313577977436205
2,0.8533914235488235,-0.1258960352532512,2.6798230500451456,1.5680373781693044,2.559754035333488,2.559754035333487,NGC,Core,0.5313577977436205
3,0.002703539171959982,0.32282808036077243,2.914285336078182,0.8274266248078312,4.647044250133036,4.647044250133036,NGC,Peri,0.5313577977436205
4,0.1184726576040787,0.08782878592240832,2.147767446390291,1.3607138822132563,2.3328560398262246,2.3328560398262224,NGC,Peri,0.5313577977436205
5,0.05067284969391908,0.10363079689273619,2.3307455405213426,0.9431201952650485,0.6756727124855348,0.6756727124855372,NGC,Peri,0.5313577977436205
6,0.9743180140264576,0.9832490266091322,2.861650215147572,3.7222892755462302,7.372128652336486,7.372128652336487,GC,Core,0.5313577977436205
7,0.825796687635105,1.0998222756099036,2.7742176861768186,2.0735035016687435,6.072333591739739,6.0723335917397385,GC,Core,0.5313577977436205
8,0.4932476478260436,1.1232180150630295,3.083155709079208,1.525290491859431,4.983667807214512,4.983667807214511,GC,Peri,0.5313577977436205
9,0.9506033965609428,0.9498707610950095,3.2620924198137113,4.132429167827825,6.083765094238623,6.083765094238627,GC,Core,0.5313577977436205
10,0.985647456830136,1.175434440239852,2.5159141900375857,2.754776885976103,6.886103280596808,6.8861032805968065,GC,Core,0.5313577977436205
11,0.880307492007314,0.9890288877648868,2.5106116749346454,1.1130913881660702,4.192792809054997,4.192792809054996,GC,Core,0.5313577977436205
12,0.9917182432881689,0.9649616384382386,2.4160729711704705,1.711013527669106,4.994501024052838,4.994501024052843,GC,Core,0.5313577977436205
13,0.9751183475959853,0.6309926821525657,2.7158681027280207,1.5585271001257972,5.757880214613004,5.757880214613002,GC,Core,0.5313577977436205
14,0.9287453812107307,1.1866291032823708,2.5963102138934624,1.9812347474894216,6.816468234916252,6.816468234916251,GC,Core,0.5313577977436205
15,0.9337430205009942,1.2084090916934123,2.688658596011587,4.093160315354837,9.060734900677978,9.06073490067798,GC,Core,0.5313577977436205
16,0.7474149771808143,0.8129207742479791,3.0365260056740926,2.5444209296194398,4.360244031774986,4.360244031774987,GC,Core,0.5313577977436205
17,0.9041092101328722,0.942441696170544,3.010422037660013,1.4703808842538664,6.077785037881858,6.077785037881857,GC,Core,0.5313577977436205
18,0.27383953805671524,0.988436315119741,2.6132962353583227,5.8041230575859775,4.923765755830606,4.923765755830603,GC,Peri,0.5313577977436205
19,0.931491497036889,0.8710982965932228,2.695643726466415,1.3739283004289522,8.26803581901662,8.268035819016617,GC,Core,0.5313577977436205
20,0.5560416877296714,1.0644306298419215,2.9440754606376958,1.0388421186585073,4.458238661651823,4.4582386616518255,GC,Peri,0.5313577977436205
21,0.5836115001054031,0.7493146567367529,3.415349658689666,2.529506692179454,7.405970799744882,7.405970799744883,GC,Peri,0.5313577977436205
22,0.9302320697100602,0.6153089151709407,2.4805510923750145,1.1653443643431463,2.961472442629817,2.9614724426298156,GC,Core,0.5313577977436205
23,0.8982637533370172,1.2486965535213714,2.9541307421846716,2.9970712892180034,6.545249354291985,6.545249354291981,GC,Core,0.5313577977436205
24,0.787684442746686,1.321543595244535,2.9367707872869686,1.105252417885923,7.767152126814717,7.7671521268147155,GC,Core,0.5313577977436205
25,0.9410170018903918,0.8805049646639024,3.0572048737682658,1.9669110499579756,4.925673783197454,4.925673783197457,GC,Core,0.5313577977436205
26,0.7512981364602991,1.0273110440913862,2.5186579499516295,1.12644591709401,4.867289014503294,4.867289014503295,GC,Core,0.5313577977436205
27,0.789850723143827,0.9222357369607578,2.822260509684993,1.451560312909471,2.986055610421078,2.9860556104210754,GC,Core,0.5313577977436205
28,0.7219903685040734,0.707387386956571,2.9457117704519247,1.6919590113109488,7.222584709269144,7.222584709269143,GC,Core,0.5313577977436205
29,0.6884394694876764,0.6626901811274316,2.6212803052326272,1.7809888971914325,1.5330582549174692,1.533058254917469,GC,Core,0.5313577977436205
30,0.6387850773809731,0.5975371734374674,2.4255431481520384,1.215780246073041,3.5855642514004153,3.5855642514004145,GC,Core,0.5313577977436205
31,0.4717286000517535,0.8237973497928652,2.3141930102502606,2.814118786916305,5.4744552305422145,5.474455230542213,GC,Peri,0.5313577977436205
32,0.977829702339361,1.0262682657508375,2.1343009862993063,1.0385303270852067,5.233249995530678,5.233249995530676,GC,Core,0.5313577977436205
33,0.6986592129697963,0.8236193318213081,2.516313135354394,2.0183632673670386,4.074935015902595,4.074935015902601,GC,Core,0.5313577977436205
34,0.9156164485489283,0.8950200113710135,2.626809188308696,1.7812835709784205,3.705253280338639,3.705253280338638,GC,Core,0.5313577977436205
35,0.9011476140986988,1.159182013161207,3.091494111519849,1.4541289537278792,6.796327407365669,6.796327407365668,GC,Core,0.5313577977436205
36,0.6985169660782707,0.9529466087430459,2.2554262411525827,1.0025645099551954,6.331807585770042,6.331807585770044,GC,Core,0.5313577977436205
