No.,CS,GS,MIC,MIR,DMIC,DMIR,GCG,CPG,GS95
1,0.5167746924321084,0.2557223521734413,2.5971402325772734,1.8804524820430464,5.171727159951211,5.171727159951213,NGC,Peri,0.5269844662715405
2,0.6429698548122331,-0.27083942552515095,2.65148982082889,0.7286812638749144,2.106548681702993,2.106548681702994,NGC,Core,0.5269844662715405
3,0.20321557601127532,0.42137526375424356,2.7660017884250534,1.3004484070861952,4.961370596876336,4.961370596876335,NGC,Peri,0.5269844662715405
4,0.07001436508376427,-0.06878699398212514,3.374620723003479,0.7925070750044714,1.946361416751204,1.946361416751206,NGC,Peri,0.5269844662715405
5,0.8917139554366282,0.8985694276505961,3.240709590306273,1.7536816113653748,5.43395983601464,5.433959836014643,GC,Core,0.5269844662715405
6,0.9693733772750994,1.3062290828855316,3.7126802882898926,4.83402365495252,7.751078827627046,7.751078827627046,GC,Core,0.5269844662715405
7,0.9374942804377617,0.8027917834392913,3.4648149308564835,2.540744885973508,7.27921827168249,7.2792182716824865,GC,Core,0.5269844662715405
8,0.9634118536498846,1.0263962194336298,2.601210984368933,2.2989968727808368,5.6292766093790245,5.6292766093790245,GC,Core,0.5269844662715405
9,0.7976553596345576,0.8979397411570719,2.9620064642986508,2.7157578882503763,5.108271870372715,5.108271870372715,GC,Core,0.5269844662715405
10,0.7969179384582237,0.4701028835343548,3.3508687038138176,2.8852720745344635,4.623355556560507,4.623355556560506,NGC,Core,0.5269844662715405
11,0.41694996220935904,0.5254103653180185,2.7608441066912386,1.4119922275081935,4.272431363307079,4.272431363307075,NGC,Peri,0.5269844662715405
12,0.9811141738290885,0.9651114329236999,3.6318270957010634,2.2367657943068124,6.054117990564949,6.054117990564946,GC,Core,0.5269844662715405
13,0.9612202576258835,1.0935391961688823,2.5008368447812392,1.807181931313132,5.4823693286735695,5.482369328673569,GC,Core,0.5269844662715405
14,0.9425001149754347,1.177564245928973,3.693227150176537,1.8959410537371468,7.1523863472044305,7.152386347204427,GC,Core,0.5269844662715405
15,0.507897678760641,0.9071997530893965,3.006799101748254,1.3206211446371368,5.719294953687524,5.719294953687524,GC,Peri,0.5269844662715405
16,0.6500025217412703,0.9255983326698382,2.7233027482501955,1.8548610532090954,3.7116240196239394,3.7116240196239407,GC,Core,0.5269844662715405
17,0.9198269754519556,0.8702395685233505,3.215605099646397,0.9759675665501067,4.959473323805004,4.9594733238050015,GC,Core,0.5269844662715405
18,0.3316743917943971,0.6135690984203925,3.4215091733894925,2.4370322264642916,4.7312881221647105,4.731288122164709,GC,Peri,0.5269844662715405
19,0.7770756638544682,0.3670860140718379,3.23229478344125,2.153885963855643,5.538978264890262,5.538978264890261,NGC,Core,0.5269844662715405
20,0.9181819058911785,0.8985225430446632,3.492028924077585,1.288271523919201,6.797666611587936,6.797666611587934,GC,Core,0.5269844662715405
21,0.7240607717280023,0.5970186958714044,2.795800890896695,1.270995565150022,3.093790585731897,3.0937905857318926,GC,Core,0.5269844662715405
22,0.9832087495291344,1.1481013333071919,2.8970244692208946,1.4540905617240538,5.642034299681206,5.642034299681204,GC,Core,0.5269844662715405
23,0.8811333722172475,0.7121102054821286,2.507818986699385,1.18451890525933,3.7711503134612103,3.7711503134612103,GC,Core,0.5269844662715405
24,0.6291783980070991,0.9646167420650834,2.405921748849817,1.7405197181552705,5.076702591518922,5.076702591518921,GC,Core,0.5269844662715405
25,0.626059366409709,0.8123138205143907,2.590380381561314,1.4835121027516256,5.661339882204274,5.661339882204274,GC,Core,0.5269844662715405
26,0.8917769511749576,0.5218151627963654,2.7158885264256805,1.3937637082159813,3.585499166571513,3.5854991665715157,NGC,Core,0.5269844662715405
27,0.5130359115129831,0.9090765071433586,2.8200084472174476,1.4094432302957896,2.158214421860501,2.1582144218605004,GC,Peri,0.5269844662715405
28,0.8922024766202339,0.47078533640142356,3.145263312448882,1.4090890295257221,5.670861027891231,5.67086102789123,NGC,Core,0.5269844662715405
29,0.2218799644580513,0.310810439951782,3.612958211045169,1.5451728152375497,4.511518737207688,4.5115187372076875,NGC,Peri,0.5269844662715405
30,0.9524971511210043,0.5799814824256382,2.5953878533865544,1.3934278842845378,5.055057003587985,5.055057003587986,GC,Core,0.5269844662715405
31,0.9518277209173982,0.8787083694802544,3.3103433605230643,1.206036057653371,4.5220988144473235,4.522098814447322,GC,Core,0.5269844662715405
32,0.8027048493042043,1.0809322784905357,3.193978379880486,2.3154465029558784,6.771002054790793,6.771002054790795,GC,Core,0.5269844662715405
33,0.09456259386197502,0.8305422179722433,3.5792588624137696,0.7359452317655404,1.2006997632530154,1.2006997632530167,GC,Peri,0.5269844662715405
34,0.6838188587528103,0.8433859872467252,3.128042048048403,0.8019902237873581,3.516643423191857,3.5166434231918573,GC,Core,0.5269844662715405
35,0.4563029842204173,1.0396631873278233,3.26927516903371,1.5302696463767873,3.9453807329724446,3.9453807329724477,GC,Peri,0.5269844662715405
36,0.031997585456636966,0.7153971177619699,3.389268316239805,1.0599920391059265,2.0680589958879008,2.068058995887898,GC,Peri,0.5269844662715405
37,0.4831392972015005,0.6713962719605538,2.033373972621931,1.1795257138066253,4.325047086769923,4.325047086769923,GC,Peri,0.5269844662715405
38,0.9835514830963491,0.6470952299863003,2.8756058305452776,1.3308144179759145,7.598450146618475,7.598450146618477,GC,Core,0.5269844662715405
39,0.6864060222287978,1.317068950545387,2.6143295364409513,1.0492138474350752,4.132107499184044,4.132107499184042,GC,Core,0.5269844662715405
40,0.8412233781170787,0.9326117591533456,1.9060564513735434,0.8182994076630057,4.702435475848958,4.70243547584896,GC,Core,0.5269844662715405
41,0.8908822150232446,1.2106159283930735,2.8600446165746787,1.29418822522447,5.345091368247321,5.345091368247325,GC,Core,0.5269844662715405
42,0.06091340278918462,0.9336970635768468,2.8590510339037345,0.9029882051143805,3.899592158505839,3.899592158505843,GC,Peri,0.5269844662715405
43,0.8429128410517114,0.4740759329356206,2.7174735624429807,1.3149612656709633,4.643981039266022,4.643981039266023,NGC,Core,0.5269844662715405
44,0.4028296965636719,0.6424192591253933,2.741534265244551,0.9441593678742999,6.353096587547446,6.353096587547447,GC,Peri,0.5269844662715405
45,0.506278573352058,0.7681411442622705,2.7692936718169565,1.4353564317216723,5.6823992563305605,5.682399256330555,GC,Peri,0.5269844662715405
46,0.12104774190651593,1.1157949778114895,2.5163747889702184,0.5448754775675777,3.6880872869070225,3.6880872869070234,GC,Peri,0.5269844662715405
47,0.7493817618589053,0.5493734018633841,2.239420807032869,0.7251337144227935,4.023018410024386,4.023018410024384,GC,Core,0.5269844662715405
48,0.3798983591437151,0.6810897705442214,2.677360279096349,0.8174934503238916,6.848714835359821,6.848714835359821,GC,Peri,0.5269844662715405
49,0.5316504918135464,0.6199816858550471,2.6789531928256785,1.5006406013748363,4.053013170259915,4.053013170259915,GC,Peri,0.5269844662715405
50,0.5446656954810949,0.5841658620384588,2.818644500796434,0.8818615769103415,4.969481519664654,4.969481519664657,GC,Peri,0.5269844662715405
51,0.6082959543496923,0.6486748137279089,3.9760992313371992,1.2939714746766016,3.6720232011645564,3.672023201164559,GC,Core,0.5269844662715405
52,0.9675218637701497,0.6954655260608403,2.561028621327956,1.1585951558275092,7.615318934883187,7.615318934883183,GC,Core,0.5269844662715405
53,0.777204366952934,0.5070642177137193,2.718193825253743,0.6298592147568227,2.7740828988994313,2.77408289889943,NGC,Core,0.5269844662715405
54,0.5973179708173353,0.749138122928346,2.024193960008004,1.1487905033784336,2.340924678133478,2.3409246781334794,GC,Peri,0.5269844662715405
55,0.4639722046829776,0.4585096547543202,3.5697208507403726,1.660808924038633,6.856916408232781,6.856916408232782,NGC,Peri,0.5269844662715405
56,0.5383385635434639,1.141615092521897,2.3771139955629983,0.9658937353379476,5.807737669992567,5.807737669992563,GC,Peri,0.5269844662715405
57,0.10174708813627957,0.8960551854407662,2.950352669334262,0.6567348188929154,4.844031381408372,4.844031381408374,GC,Peri,0.5269844662715405
58,0.6763334247088237,0.9235677109179153,2.8443469532821664,1.4796499148834825,5.44097964246808,5.440979642468083,GC,Core,0.5269844662715405
59,0.13386689673704824,0.7335220797417277,2.7437186852608555,1.3872938933981478,3.821972655309689,3.82197265530969,GC,Peri,0.5269844662715405
60,0.132257396691051,0.3168817367859583,2.3878924030311652,0.7582854518575084,2.1758094127826664,2.1758094127826695,NGC,Peri,0.5269844662715405
61,0.9358448683789532,0.5133028035794595,2.5221330630780203,1.1988882978323376,5.443388239432932,5.443388239432931,NGC,Core,0.5269844662715405
62,0.9800546632347803,1.0467170636614338,2.9013308903178956,1.122747335851121,4.706633176363334,4.706633176363334,GC,Core,0.5269844662715405
63,0.9308684715214298,1.1880014007887498,2.575792824037704,0.9698984699550843,4.834861971962447,4.834861971962447,GC,Core,0.5269844662715405
64,0.8640363372721366,0.7679780658342349,3.1131700564952713,1.2471004013457845,6.360532475590558,6.360532475590557,GC,Core,0.5269844662715405
