No.,CS,GS,MIC,MIR,DMIC,DMIR,GCG,CPG,GS95
1,0.6765294152138839,-0.14076899423383535,3.894093050091784,2.6200494605977553,9.754348377176465,9.754348377176465,NGC,Core,0.49458173341260264
2,0.41485737598258404,0.30055322844754523,2.4237576715660345,2.463825279740574,3.5842472175415154,3.584247217541514,NGC,Peri,0.49458173341260264
3,0.6324283925708546,0.5598176474007878,3.373871094324684,1.8065311898579388,4.616557074837556,4.616557074837555,GC,Core,0.49458173341260264
4,0.0081982531130352,-0.053527590766317114,2.4532368315516195,0.43232624617709475,6.027415303592666,6.027415303592667,NGC,Peri,0.49458173341260264
5,0.5512783470326962,0.29648185037886415,2.353877648451695,1.3846135337634378,5.040787394716871,5.04078739471687,NGC,Peri,0.49458173341260264
6,0.0835325542409436,-0.14786900472065248,1.9851905607989024,0.6312519731777816,4.3013686377391736,4.301368637739172,NGC,Peri,0.49458173341260264
7,0.5924026279265908,0.3673425211313206,2.463166641455912,1.4392406033776632,4.933860387481186,4.933860387481183,NGC,Peri,0.49458173341260264
8,0.10666924548537504,-0.05716147008183022,3.2546876748223874,0.7969271619992002,5.0707000494288135,5.070700049428812,NGC,Peri,0.49458173341260264
9,0.6552767620594048,0.40689064697826133,2.0844125654708128,1.6328636391111535,4.46127130665227,4.461271306652271,NGC,Core,0.49458173341260264
10,0.02393931883424703,0.00416839235124108,2.324760591970918,1.0355287799119834,2.6771799253001145,2.6771799253001145,NGC,Peri,0.49458173341260264
11,0.17249858378960428,-0.26801993021039033,2.2426160789917238,0.31475595800262046,3.701680808408252,3.701680808408253,NGC,Peri,0.49458173341260264
12,0.7474928654722016,-0.03462471930800922,2.6968421307008033,0.8934261000209869,7.853874994660017,7.853874994660018,NGC,Core,0.49458173341260264
13,0.9542865088618737,0.72174921341136,3.014863239409549,2.3325389792177065,5.687962476655219,5.687962476655216,GC,Core,0.49458173341260264
14,0.8773218478966337,1.0677575738233067,2.796627853931608,2.1823544680969356,5.749368488461782,5.749368488461788,GC,Core,0.49458173341260264
15,0.9058245797867275,0.9929125996263508,3.7402712667021984,2.3618936174260243,3.872196303348645,3.8721963033486455,GC,Core,0.49458173341260264
16,0.95129406383198,1.0323297153783362,2.4418934550542155,1.7511883703727105,4.353260419067528,4.353260419067528,GC,Core,0.49458173341260264
17,0.9688199645547674,1.0936343460205602,2.9208601690853664,3.5768515483526406,7.1959745896458776,7.195974589645877,GC,Core,0.49458173341260264
18,0.9404825095667648,0.7225652560144521,3.4391134701675963,1.5711258605418674,4.755104892774496,4.755104892774501,GC,Core,0.49458173341260264
19,0.4635295815194693,0.41546398667548096,2.3711307105093202,2.6286527267245052,3.7248800642018893,3.724880064201887,NGC,Peri,0.49458173341260264
20,0.9864966853816058,1.0753926778748994,3.0376464262247977,2.4935083824053357,4.440141675404299,4.440141675404301,GC,Core,0.49458173341260264
21,0.9506309949536375,0.9071269579742912,2.69270079448717,1.5539463699343776,5.447039638800235,5.447039638800235,GC,Core,0.49458173341260264
22,0.9446110808625764,0.9379982423256276,2.866772138759763,3.3982439992798623,5.722434727068771,5.722434727068774,GC,Core,0.49458173341260264
23,0.8443005306414394,0.6853879608936801,2.4916612451266884,1.5968562379641074,2.7966020678525267,2.7966020678525254,GC,Core,0.49458173341260264
24,0.7644550992196398,0.6529045302776332,2.248222173312133,1.9589586418765828,4.346721027656044,4.346721027656043,GC,Core,0.49458173341260264
25,0.7633088315281625,0.8165507814000638,3.8679787969056507,2.338435731083444,6.779501973128787,6.779501973128785,GC,Core,0.49458173341260264
26,0.539376263243234,0.854107551170908,3.631945185110202,2.2285645331221207,6.449319195418867,6.449319195418867,GC,Peri,0.49458173341260264
27,0.4822350606148271,0.37538600255171467,3.824939250479534,2.001273342645981,7.549264373502658,7.5492643735026554,NGC,Peri,0.49458173341260264
28,0.9452671681802236,1.1468092345978267,2.957265487068585,1.5517011440384676,6.9975097389578,6.997509738957796,GC,Core,0.49458173341260264
29,0.5876233013390655,0.6956503022068485,2.7663672664588446,1.5185416810533885,2.786579005811295,2.786579005811297,GC,Peri,0.49458173341260264
30,0.6833068709135689,0.7468444125070711,2.365720698095201,0.8728555894122179,5.064711335172332,5.064711335172334,GC,Core,0.49458173341260264
31,0.9615216345522155,1.2948684290248185,2.3442636983682936,0.8378401632651058,4.23594037719898,4.235940377198981,GC,Core,0.49458173341260264
32,0.8753757609143891,0.9280964852047688,2.6329922832418777,1.2079284426898742,2.877343867895299,2.8773438678952985,GC,Core,0.49458173341260264
33,0.9668929778335649,1.0758606467759066,3.2312171643826937,1.311034020138282,4.463977825166002,4.463977825166003,GC,Core,0.49458173341260264
34,0.5294678322677256,0.9162450096592228,3.864307570364701,2.1915666679282153,5.3153152887288995,5.3153152887288995,GC,Peri,0.49458173341260264
35,0.9339813455032394,1.3839610333128727,2.4690175698648353,1.0800524692813545,4.338164648868714,4.338164648868715,GC,Core,0.49458173341260264
36,0.8522102786518819,0.43903922189390415,3.994008458970524,1.010643262468383,6.794535287764327,6.794535287764325,NGC,Core,0.49458173341260264
37,0.8171927591404019,0.7563314186391366,2.631108598138609,0.8628830292055715,9.18126497258045,9.18126497258045,GC,Core,0.49458173341260264
38,0.2759425758595617,0.6059297521519496,3.160373442421893,0.8825019462556227,2.7964488397111777,2.7964488397111764,GC,Peri,0.49458173341260264
39,0.9271715093934396,0.9549364315480559,2.422558311005923,0.6869921814905998,5.912315826379782,5.912315826379782,GC,Core,0.49458173341260264
40,0.7953747333626351,0.9204048299255643,2.504813268237639,1.2477963500765088,1.91910334806608,1.9191033480660804,GC,Core,0.49458173341260264
41,0.9516052617917633,1.0932135662871432,3.0180604747963473,1.2065219254984334,6.891258379619499,6.8912583796194955,GC,Core,0.49458173341260264
42,0.7744119722840151,1.125091159755731,3.086355962093555,2.4026682314730854,4.549855026317606,4.549855026317605,GC,Core,0.49458173341260264
43,0.2549213640084608,0.4138329737554382,2.5025615406524224,0.996525783967905,2.167108848799898,2.167108848799899,NGC,Peri,0.49458173341260264
44,0.5407734845143065,0.8336924088968973,2.0465972502387757,0.5084917675818985,3.2456255173384148,3.2456255173384156,GC,Peri,0.49458173341260264
45,0.9365481467571488,1.2027003805645549,2.599368247103831,0.8124253503142036,4.7166366661053925,4.716636666105393,GC,Core,0.49458173341260264
46,0.8610060147435478,0.8402614766345954,2.9283891428493973,1.0455761812088173,3.9973911204226034,3.9973911204226025,GC,Core,0.49458173341260264
47,0.8381149057726168,0.9437051190538889,3.500177736325898,1.263180776942571,6.125297251814607,6.12529725181461,GC,Core,0.49458173341260264
48,0.7156034694354367,1.004539493672909,3.0077004588895404,0.937931288162198,4.130789646342276,4.130789646342276,GC,Core,0.49458173341260264
49,0.6184713652696537,0.9778827291686917,2.993951112117508,1.0129844226713802,4.449805260702341,4.449805260702343,GC,Core,0.49458173341260264
50,0.8059287503964394,0.9304570895947591,2.42332236914455,1.0631941895163912,6.113286481722328,6.113286481722328,GC,Core,0.49458173341260264
51,0.9542696773952271,0.6818540948492638,2.486781619006375,0.5616238972914183,3.6057869427167355,3.6057869427167355,GC,Core,0.49458173341260264
52,0.8627052960902208,0.8633812468697336,2.714362445672078,0.9701405823233689,3.8617436793498747,3.8617436793498756,GC,Core,0.49458173341260264
53,0.9290614184872993,0.8285188101864095,2.333207233927676,0.9550673733188143,4.646841089681763,4.646841089681764,GC,Core,0.49458173341260264
54,0.10885356322539362,0.7954137740032885,2.363128518189492,0.5727419788039751,2.877708868023906,2.8777088680239067,GC,Peri,0.49458173341260264
55,0.770881448133468,0.6055542796584269,2.1663359851582538,0.3885712613478569,2.7042159859902313,2.704215985990232,GC,Core,0.49458173341260264
56,0.6297032589731665,0.8219242472655942,2.2853728272905793,0.652953319136443,2.1655578594351086,2.165557859435108,GC,Core,0.49458173341260264
57,0.2691131912598824,0.9439534274824956,3.0025299737084827,0.54947324718447,7.3538335829828885,7.353833582982889,GC,Peri,0.49458173341260264
58,0.6880784677187325,1.1542287667246913,2.9574281932992883,0.8104957213082109,7.003616211744349,7.003616211744353,GC,Core,0.49458173341260264
59,0.5430508809272852,0.7094818957862118,2.7909513216448056,0.4459177645952148,2.915654282850202,2.9156542828501997,GC,Peri,0.49458173341260264
60,0.7507234443736712,1.085584146657908,2.439033497362345,0.8024980936548118,6.212671331424612,6.21267133142461,GC,Core,0.49458173341260264
61,0.9737496546660299,0.6542984036408547,2.3106750248292642,0.5981418213295828,3.7492454851350816,3.7492454851350816,GC,Core,0.49458173341260264
62,0.8790747043910084,0.42153915904302125,2.693811065834749,1.0085586119239132,4.550338452392493,4.5503384523924915,NGC,Core,0.49458173341260264
63,0.32548626227036564,0.5828033405231411,3.1410394526861145,1.039419211186753,4.881305372082051,4.881305372082052,GC,Peri,0.49458173341260264
64,0.1189326106550095,1.11394755422001,2.8081115558355174,0.9388343235322522,3.9574413112041276,3.9574413112041302,GC,Peri,0.49458173341260264
65,0.4735614990975559,0.6164665519939745,2.4366447272407803,0.8220126033338033,2.6970812409642217,2.6970812409642244,GC,Peri,0.49458173341260264
66,0.7596926380791921,1.0286774248520147,2.804273528851379,0.7757001602402076,5.212119844855783,5.212119844855781,GC,Core,0.49458173341260264
67,0.907927968886936,0.7716237673841405,1.8839151944733763,0.9075614835484141,4.045568555076648,4.045568555076649,GC,Core,0.49458173341260264
68,0.8147056482969065,0.5551700860853577,2.5570309950309915,1.2924419525544024,6.494948544846433,6.494948544846426,GC,Core,0.49458173341260264
69,0.9363093096524874,1.1006330457435107,2.577944047099903,0.8018927893321068,4.073447140728511,4.0734471407285096,GC,Core,0.49458173341260264
70,0.618953462000554,1.0406836200330225,2.924636692765401,0.7037361565407821,4.33902908249309,4.339029082493088,GC,Core,0.49458173341260264
71,0.5417469533028376,0.8850133451984644,2.454523786282996,0.5551673733099829,3.5288750952831256,3.528875095283127,GC,Peri,0.49458173341260264
72,0.8755768385466625,0.5372634660951304,2.3070250700981187,0.8186083310568393,3.7637456535476734,3.7637456535476765,GC,Core,0.49458173341260264
73,0.5084025719002051,0.7638588114026746,2.727348815181106,1.0615926560893292,4.725214540030448,4.725214540030451,GC,Peri,0.49458173341260264
74,0.3227074402201071,0.7204646430982574,1.468378024825822,0.5668216405637456,2.256379395133687,2.256379395133687,GC,Peri,0.49458173341260264
75,0.9842234275707833,-0.05959169825997294,2.4865094785132964,2.3751348965836936,4.58994764029453,4.589947640294531,NGC,Core,0.49458173341260264
76,0.8420659302711396,0.18097923049124684,4.073828938184104,2.9719920202385737,8.634289259474969,8.63428925947497,NGC,Core,0.49458173341260264
77,0.7944737991022496,0.01000972221895665,3.8366389275477557,1.5944935076682782,8.076916683003173,8.076916683003173,NGC,Core,0.49458173341260264
78,0.7475781735403991,0.0037194340221183564,3.9261267316802955,2.0905723523524773,11.42193169762877,11.421931697628773,NGC,Core,0.49458173341260264
79,0.06962506109284639,-0.12166166457828083,2.8423231046271966,0.8244897657341911,2.231589530385686,2.2315895303856887,NGC,Peri,0.49458173341260264
80,0.8658900848231794,-0.038646900910962574,2.253382657432076,1.0597537593779796,1.8260060302053494,1.8260060302053494,NGC,Core,0.49458173341260264
81,0.6967283758799184,0.04608227667171914,3.0093560990288055,0.8970666361583481,2.2805592604557527,2.280559260455755,NGC,Core,0.49458173341260264
82,0.5956160660411125,-0.03738703438334378,3.6043493481636926,2.4721608119559315,10.192126953511377,10.192126953511377,NGC,Peri,0.49458173341260264
