,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
39,0.873304022,0.879970195,0.783514121,123.4122294,16.46983832,14.80417941,GC,Core,CoreGC,0.338282868,3.03E-08,0.54231153
40,0.690913762,1.279748177,0.773665502,58.96169076,7.152164596,10.31370864,GC,Core,CoreGC,0.147544237,0.018401751,0.54231153
41,0.976575675,0.769607896,0.883717846,113.0438061,13.29199981,8.96111816,GC,Core,CoreGC,0.290111084,2.46E-06,0.54231153
42,0.754272277,0.593847405,1.247778112,111.4592107,11.89597507,7.227735645,GC,Core,CoreGC,0.086919206,0.166422947,0.54231153
43,0.967095797,0.593487513,0.503893998,55.67688125,7.417009458,7.550937823,GC,Core,CoreGC,-0.043795128,0.48627209,0.54231153
44,0.795848917,0.82669299,1.105235183,77.80119665,8.785209202,12.80409207,GC,Core,CoreGC,0.214776156,0.000553904,0.54231153
45,0.831122998,0.61792996,0.925526868,86.43665471,11.49828771,13.23636354,GC,Core,CoreGC,0.581879496,1.67E-24,0.54231153
46,0.795275641,0.861106174,1.017745743,56.12410567,6.19171199,10.91338858,GC,Core,CoreGC,0.20042733,0.001292886,0.54231153
47,0.6981663,1.069426387,1.17884871,53.04166834,6.357681448,15.19016839,GC,Core,CoreGC,0.096126925,0.125762027,0.54231153
48,0.431878469,0.767092318,0.857229873,45.10257868,5.99271263,6.800517656,GC,Peri,PeriGC,0.063685842,0.311053677,0.54231153
49,0.927660519,0.69016376,0.761625965,127.7821019,15.62967809,11.55521818,GC,Core,CoreGC,0.116989787,0.062124071,0.54231153
50,0.879347597,0.782870101,0.779074247,15.12018286,2.090387245,10.51878865,GC,Core,CoreGC,0.128360458,0.040544141,0.54231153
51,0.484379705,1.080720524,0.639756156,41.96597421,5.829696033,8.417122091,GC,Peri,PeriGC,0.277212003,7.01E-06,0.54231153
52,0.647035167,0.725170311,0.764363139,22.11010234,2.799191522,10.19619551,GC,Core,CoreGC,0.091130638,0.146748946,0.54231153
