,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
47,0.80556649,0.359033955,2.321588409,73.39688363,2.78160535,4.646354183,NGC,Core,CoreNGC,0.21953232,0.001694319,0.52928132
48,0.835560067,-0.312230281,1.711900009,51.34603663,2.168572639,2.40395145,NGC,Core,CoreNGC,0.184417467,0.008604694,0.52928132
49,0.799055527,0.220250276,1.937449139,107.4963111,3.377869707,3.284023476,NGC,Core,CoreNGC,0.479434612,5.25E-13,0.52928132
50,0.464252508,0.039491446,1.060515898,22.51566098,1.278051669,2.189565581,NGC,Peri,PeriNGC,-0.022504456,0.750557935,0.52928132
51,0.878330351,0.482930611,1.997412276,36.34399707,1.772645839,1.257815763,NGC,Core,CoreNGC,0.175226867,0.012620031,0.52928132
52,0.140720717,-0.343454236,1.207651992,40.02690492,2.089712781,2.534381183,NGC,Peri,PeriNGC,0.11738437,0.096162652,0.52928132
53,0.905589608,0.020080305,2.143632583,90.53874004,3.254802859,2.928882044,NGC,Core,CoreNGC,0.563590466,2.50E-18,0.52928132
54,0.920547404,0.091056809,1.829332272,84.78875706,2.941900711,2.295735498,NGC,Core,CoreNGC,0.146868498,0.037000047,0.52928132
55,0.770450113,0.467048465,1.457232076,62.73597244,2.856710291,6.057340146,NGC,Core,CoreNGC,0.037573242,0.595495271,0.52928132
56,0.523159918,0.365011474,2.603479603,142.7540837,4.760026869,5.182418244,NGC,Peri,PeriNGC,0.084269525,0.233110529,0.52928132
57,0.838588191,0.352601875,2.00629016,51.67611248,1.712629387,3.798041131,NGC,Core,CoreNGC,0.137711677,0.050650838,0.52928132
58,0.55006293,0.027392033,2.208991361,65.37519261,1.781311836,2.154831225,NGC,Peri,PeriNGC,0.06733365,0.341029464,0.52928132
59,0.672220683,0.057002245,1.675703591,43.48842058,1.856704395,5.263463997,NGC,Core,CoreNGC,0.400495208,3.51E-09,0.52928132
60,0.259564266,-0.011961791,1.582602854,23.28958211,0.91786435,1.46196259,NGC,Peri,PeriNGC,0.196009594,0.005178703,0.52928132
