,CS,GS,MIC,MIR,New_MIR,DMIR,GCG,CPG,GCCPG,r_1st_2nd_RM,p_1st_2nd_RM,GS95
136,0.256758149,0.121139122,0.722487199,16.05521305,0.869201408,4.413904189,NGC,Peri,PeriNGC,-0.032667115,0.655425039,0.494581733
137,0.893096196,-0.095745241,1.016195259,24.79129669,1.109194784,6.671364987,NGC,Core,CoreNGC,0.093421415,0.201034412,0.494581733
138,0.453460324,-0.238608003,1.281189251,15.29832302,0.486501419,2.571938598,NGC,Peri,PeriNGC,0.34102512,1.57E-06,0.494581733
139,0.989195947,0.446815274,1.244476431,44.30045244,1.708078437,6.096439298,NGC,Core,CoreNGC,0.378923259,7.59E-08,0.494581733
140,0.534973926,0.383245239,1.569774381,32.26201516,1.152087588,4.290385651,NGC,Peri,PeriNGC,0.161242464,0.026654816,0.494581733
141,0.29087082,0.081951225,0.798873095,24.3540994,1.484463924,3.489483193,NGC,Peri,PeriNGC,-0.031833436,0.663675405,0.494581733
142,0.656806156,-0.09527229,1.451168088,12.26862305,0.375626255,1.07377652,NGC,Core,CoreNGC,0.445613389,1.32E-10,0.494581733
143,0.934139928,0.176625921,1.802645506,45.72441717,1.53043304,6.897547455,NGC,Core,CoreNGC,0.73332222,3.66E-33,0.494581733
144,0.109339365,0.329178865,0.701778982,19.3818915,1.0721913,1.590485193,NGC,Peri,PeriNGC,-0.029421559,0.68776993,0.494581733
145,0.913184641,-0.214859427,1.311639717,36.61113347,1.510761288,4.225891238,NGC,Core,CoreNGC,0.064337379,0.379110348,0.494581733
146,0.761417862,0.297998827,1.263309361,19.86151135,0.757183531,6.638058768,NGC,Core,CoreNGC,0.013196149,0.856978775,0.494581733
147,0.950948767,0.187780671,1.808968291,32.49365229,1.15016695,6.542208051,NGC,Core,CoreNGC,0.314350343,1.06E-05,0.494581733
148,0.036688366,-0.131927242,1.259846181,7.964686099,0.370089049,3.383371838,NGC,Peri,PeriNGC,0.064112584,0.380781515,0.494581733
149,0.88831719,-0.096327243,1.507761266,21.56717581,0.729913008,3.874369158,NGC,Core,CoreNGC,0.143859418,0.048278976,0.494581733
150,0.65190214,0.316601059,1.773003589,36.94308749,1.168519972,4.314278136,NGC,Core,CoreNGC,0.235168113,0.001124438,0.494581733
151,0.228861393,-0.238866997,1.356939498,21.41041205,1.056223373,6.14854177,NGC,Peri,PeriNGC,0.806909562,1.26E-44,0.494581733
152,0.905865999,-0.108274017,1.376394478,24.6565159,0.97569943,5.574683525,NGC,Core,CoreNGC,-0.022346818,0.760200125,0.494581733
153,0.530337712,0.342153619,1.187849093,29.60075597,1.195838107,2.360898338,NGC,Peri,PeriNGC,0.275489306,0.00012468,0.494581733
154,0.512794543,-0.014199451,2.021045601,24.90611291,0.804405553,2.460825978,NGC,Peri,PeriNGC,0.133606694,0.066827984,0.494581733
155,0.230651494,0.060641858,1.708327712,24.87623705,0.952324742,5.715667613,NGC,Peri,PeriNGC,0.070331921,0.3362098,0.494581733
156,0.518379938,-0.47508031,1.115031391,10.82284032,0.426299493,4.008874468,NGC,Peri,PeriNGC,0.034134271,0.641006897,0.494581733
157,0.828031996,0.180310923,1.709000378,47.70460266,1.685503708,4.9282326,NGC,Core,CoreNGC,0.583426886,1.26E-18,0.494581733
158,0.562695972,-0.084354884,1.453133982,14.18801654,0.545728484,3.810568727,NGC,Peri,PeriNGC,0.016032225,0.826682331,0.494581733
159,0.240375326,-0.103465916,0.834396263,14.94877451,0.824582602,4.252494835,NGC,Peri,PeriNGC,0.044991308,0.538728866,0.494581733
160,0.117717838,-0.190993691,1.73178061,20.10246926,0.813448203,3.691099488,NGC,Peri,PeriNGC,0.235799206,0.001089315,0.494581733
161,0.707820579,0.038935347,1.606235144,36.76531973,1.6097503,8.607416868,NGC,Core,CoreNGC,0.352594377,6.49E-07,0.494581733
162,0.687991964,0.10374716,1.095512634,32.25260449,1.755931679,6.344096337,NGC,Core,CoreNGC,0.177519332,0.014535967,0.494581733
163,0.781133955,-0.017841645,1.220927164,7.142097956,0.232939498,2.811388787,NGC,Core,CoreNGC,0.396920405,1.56E-08,0.494581733
164,0.048634065,-0.02199048,1.79294915,17.49806848,0.514585474,3.703072478,NGC,Peri,PeriNGC,0.054289756,0.4581135,0.494581733
165,0.561818363,0.165385125,1.186596619,20.72410779,0.959619038,3.773839396,NGC,Peri,PeriNGC,0.122912729,0.09199711,0.494581733
166,0.319484995,0.301120692,1.002863177,21.07679755,1.010907905,2.70063654,NGC,Peri,PeriNGC,0.090751365,0.214268803,0.494581733
167,0.141823875,0.190629698,1.490044927,15.26539405,0.489669534,4.460095974,NGC,Peri,PeriNGC,-0.027800604,0.704143579,0.494581733
168,0.078513729,-0.580308101,1.625130776,28.24938646,0.835183042,5.081057124,NGC,Peri,PeriNGC,0.099648164,0.172490262,0.494581733
169,0.094056544,0.42186082,1.001078261,15.3164404,0.847111796,3.990474275,NGC,Peri,PeriNGC,0.415413896,2.78E-09,0.494581733
170,0.251650538,0.11842563,2.082463388,28.77605126,1.101046003,5.179834998,NGC,Peri,PeriNGC,0.704220031,1.26E-29,0.494581733
171,0.05012145,0.332655738,1.885442634,16.76190997,0.568835338,3.234860839,NGC,Peri,PeriNGC,-0.011058043,0.879960687,0.494581733
172,0.833885016,-0.134619708,1.781232792,35.84879284,1.260740199,4.910178374,NGC,Core,CoreNGC,0.353966063,5.83E-07,0.494581733
173,0.014044548,0.039241929,1.425884681,24.77887762,1.007390352,2.334976732,NGC,Peri,PeriNGC,-0.041476607,0.570938233,0.494581733
174,0.847391763,0.405081116,0.836861564,14.62560354,0.72923092,3.725436511,NGC,Core,CoreNGC,0.065104389,0.373442034,0.494581733
175,0.407751727,-0.025675256,0.578004091,8.501755665,0.538693134,2.393298756,NGC,Peri,PeriNGC,0.185729129,0.010505937,0.494581733
176,0.739540631,-0.053664185,1.266983928,28.21631181,0.996625495,5.586351992,NGC,Core,CoreNGC,0.482675967,2.01E-12,0.494581733
177,0.749114123,0.386030632,1.671909614,37.45584962,1.391833516,7.837602299,NGC,Core,CoreNGC,0.266895156,0.000205278,0.494581733
178,0.062816057,-0.047842236,1.630034345,16.89939879,0.629905923,4.297190036,NGC,Peri,PeriNGC,0.247884117,0.000583719,0.494581733
179,0.409005497,-0.117384043,1.070457049,5.860356951,0.200987527,2.814894776,NGC,Peri,PeriNGC,0.166944823,0.021674554,0.494581733
180,0.065409879,-0.157851231,1.991424206,33.74920321,1.296410025,8.979347151,NGC,Peri,PeriNGC,0.296113074,3.52E-05,0.494581733
181,0.681881868,0.173279058,1.099737982,29.13555456,1.2757603,3.90971973,NGC,Core,CoreNGC,0.060909076,0.40508182,0.494581733
182,0.568465033,0.309782603,1.155250347,18.54764196,0.750453819,3.420202299,NGC,Peri,PeriNGC,0.069492673,0.342021965,0.494581733
183,0.117837667,-0.169022816,0.958353366,21.14634879,0.786871338,1.285052859,NGC,Peri,PeriNGC,0.07452487,0.30812285,0.494581733
184,0.020449475,-0.092184917,1.06459225,15.6553134,0.716709668,1.662380647,NGC,Peri,PeriNGC,-0.014271518,0.845463982,0.494581733
185,0.312635283,-0.180269668,1.945916583,26.5632755,0.861140446,4.672861877,NGC,Peri,PeriNGC,0.357047301,4.58E-07,0.494581733
186,0.111020157,-0.225875747,0.505323889,13.30697725,0.715415812,-1.572195887,NGC,Peri,PeriNGC,-0.066692002,0.361875787,0.494581733
187,0.039233916,-0.219488535,1.244675928,12.94227969,0.642117693,4.182447067,NGC,Peri,PeriNGC,0.577168187,3.53E-18,0.494581733
188,0.033605208,0.064227721,2.070836274,23.022159,0.674860537,4.450652877,NGC,Peri,PeriNGC,0.212676684,0.003302173,0.494581733
189,0.478450904,0.271686703,1.44817977,17.84447811,0.610822761,2.230685777,NGC,Peri,PeriNGC,0.200975843,0.00555451,0.494581733
190,0.014835236,0.221554167,0.405680745,5.828800177,0.471749462,1.217526743,NGC,Peri,PeriNGC,0.021824357,0.765641809,0.494581733
191,0.044077937,-0.104900347,0.755565049,11.3661202,0.924230835,2.360151148,NGC,Peri,PeriNGC,0.061171837,0.403054684,0.494581733
192,0.73185433,0.396362905,0.811045852,28.32593603,1.411480812,3.665221233,NGC,Core,CoreNGC,0.174165153,0.01653721,0.494581733
193,0.532726185,0.360254206,0.818279979,10.41322138,0.482264154,1.266111187,NGC,Peri,PeriNGC,-0.007843501,0.914696463,0.494581733
194,0.8603844,-0.325980335,1.56287221,26.34771502,0.823518259,4.813003687,NGC,Core,CoreNGC,0.240185684,0.000871682,0.494581733
195,0.474977406,0.309236519,1.702023614,33.68456748,0.939182273,6.549582385,NGC,Peri,PeriNGC,0.189868022,0.008876235,0.494581733
196,0.747976265,-0.144621012,1.503521046,17.39881557,0.602036812,5.656153624,NGC,Core,CoreNGC,0.173531054,0.0169414,0.494581733
197,0.49051639,0.458142451,0.817199456,14.29311117,0.737388458,2.901504531,NGC,Peri,PeriNGC,0.208678845,0.003956348,0.494581733
198,0.606219973,0.119043523,0.676274176,12.65179655,0.680741356,5.226642864,NGC,Core,CoreNGC,-0.005193042,0.943461914,0.494581733
199,0.427400002,0.124909732,1.333920957,21.46516298,0.864938736,2.355944543,NGC,Peri,PeriNGC,-0.025395235,0.728691531,0.494581733
200,0.024960998,-0.478291588,1.951392733,18.62071857,0.59862234,3.357245517,NGC,Peri,PeriNGC,-0.011323117,0.87710562,0.494581733
201,0.256758498,0.246838594,1.569221683,19.21742944,0.694353305,6.518995025,NGC,Peri,PeriNGC,0.2580083,0.000337884,0.494581733
202,0.38239884,0.144607614,1.324232819,19.27546413,0.700656587,5.379371317,NGC,Peri,PeriNGC,0.598142186,1.01E-19,0.494581733
203,0.241382826,0.083649635,1.571539389,18.72186871,0.821719718,6.023118814,NGC,Peri,PeriNGC,-0.00652966,0.928944088,0.494581733
204,0.147666831,-0.161656174,0.998398015,22.8079011,0.810381692,2.563013681,NGC,Peri,PeriNGC,-0.020333298,0.78123428,0.494581733
205,0.267860607,0.101472349,1.311484626,22.77072435,0.954854369,4.371063406,NGC,Peri,PeriNGC,0.27721834,0.000112553,0.494581733
206,0.128098521,0.367365188,0.99286348,14.42047266,0.653860255,2.989583519,NGC,Peri,PeriNGC,0.047482978,0.516455646,0.494581733
207,0.878129921,0.092078012,1.11507413,34.37100438,1.421211564,6.405228926,NGC,Core,CoreNGC,0.005705848,0.937889555,0.494581733
208,0.823722526,0.436347637,1.499022207,17.8490991,0.67937343,6.954459236,NGC,Core,CoreNGC,0.552326299,1.74E-16,0.494581733
209,0.092907806,-0.48008034,0.819423211,20.1622114,0.97540479,1.745039499,NGC,Peri,PeriNGC,0.039459737,0.589822738,0.494581733
210,0.014116704,0.104115437,1.755436466,23.41113426,0.829368126,4.39271166,NGC,Peri,PeriNGC,0.070581469,0.3344938,0.494581733
211,0.001922949,-0.231638125,1.132989621,18.47282825,0.924919276,2.72330336,NGC,Peri,PeriNGC,-0.00327995,0.96427243,0.494581733
212,0.607356351,0.430367873,1.732520503,37.60919306,1.266441091,6.170936081,NGC,Core,CoreNGC,0.143476201,0.04888554,0.494581733
213,0.113234891,-0.449850408,0.930026055,18.42127332,0.954441994,5.229987239,NGC,Peri,PeriNGC,-0.002377173,0.974102055,0.494581733
214,0.655451939,0.099103698,1.209917951,15.67938372,0.669575744,4.985666568,NGC,Core,CoreNGC,0.015559225,0.831718681,0.494581733
215,0.974039333,0.375179321,0.845008667,11.5016023,0.559605319,3.695647808,NGC,Core,CoreNGC,0.113158892,0.121059664,0.494581733
216,0.228070819,0.28337314,1.100399016,27.81871723,0.941884181,1.681206694,NGC,Peri,PeriNGC,0.052131362,0.476206055,0.494581733
217,0.806046562,-0.014289285,1.160584879,29.60308414,1.105553258,4.698938233,NGC,Core,CoreNGC,0.622472598,1.16E-21,0.494581733
218,0.979235828,-0.097401406,1.796069363,69.54955321,2.083242653,4.582700456,NGC,Core,CoreNGC,0.471238807,7.72E-12,0.494581733
